TIMESTAMP,SRC_IP,SRC_PORT,DST_IP,DST_PORT,DIRECTION,IN_BYTES,OUT_BYTES,SWITCH,PORT
2015-01-01 00:00:31.590000,10.0.2.128,279,10.0.3.103,70,0,200,200,S53,9
2015-01-01 00:00:31.591000,10.0.2.128,279,10.0.3.103,70,0,200,200,S53,11
2015-01-01 00:00:31.592000,10.0.2.128,279,10.0.3.103,70,0,200,200,S54,3
2015-01-01 00:00:31.593000,10.0.2.128,279,10.0.3.103,70,0,200,200,S54,2
2015-01-01 00:00:31.594000,10.0.2.128,279,10.0.3.103,70,0,115,115,S52,11
2015-01-01 00:00:31.595000,10.0.2.128,279,10.0.3.103,70,0,115,115,S52,2
2015-01-01 00:00:31.596000,10.0.2.128,279,10.0.3.103,70,0,115,115,S3,3
2015-01-01 00:00:31.597000,10.0.2.128,279,10.0.3.103,70,0,115,115,S3,1
2015-01-01 00:00:32.598000,10.0.2.103,254,10.0.3.139,80,0,200,200,S45,1
2015-01-01 00:00:32.599000,10.0.2.103,254,10.0.3.139,80,0,200,200,S45,3
2015-01-01 00:00:32.600000,10.0.2.103,254,10.0.3.139,80,0,200,200,S46,3
2015-01-01 00:00:32.601000,10.0.2.103,254,10.0.3.139,80,0,200,200,S46,2
2015-01-01 00:00:32.602000,10.0.2.103,254,10.0.3.139,80,0,200,200,S20,3
2015-01-01 00:00:32.603000,10.0.2.103,254,10.0.3.139,80,0,200,200,S20,2
2015-01-01 00:00:32.604000,10.0.2.103,254,10.0.3.139,80,0,200,200,S19,4
2015-01-01 00:00:32.605000,10.0.2.103,254,10.0.3.139,80,0,200,200,S19,3
2015-01-01 00:00:32.606000,10.0.2.103,254,10.0.3.139,80,0,200,200,S51,6
2015-01-01 00:00:32.607000,10.0.2.103,254,10.0.3.139,80,0,200,200,S51,16
2015-01-01 00:00:32.608000,10.0.2.103,254,10.0.3.139,80,0,200,200,S53,9
2015-01-01 00:00:32.609000,10.0.2.103,254,10.0.3.139,80,0,200,200,S53,11
2015-01-01 00:00:32.610000,10.0.2.103,254,10.0.3.139,80,0,200,200,S54,3
2015-01-01 00:00:32.611000,10.0.2.103,254,10.0.3.139,80,0,200,200,S54,2
2015-01-01 00:00:32.612000,10.0.2.103,254,10.0.3.139,80,0,200,200,S52,11
2015-01-01 00:00:32.613000,10.0.2.103,254,10.0.3.139,80,0,200,200,S52,2
2015-01-01 00:00:32.614000,10.0.2.103,254,10.0.3.139,80,0,200,200,S3,3
2015-01-01 00:00:32.615000,10.0.2.103,254,10.0.3.139,80,0,200,200,S3,1
2015-01-01 00:00:33.616000,10.0.0.88,128,10.0.1.15,60,0,200,200,S44,1
2015-01-01 00:00:33.617000,10.0.0.88,128,10.0.1.15,60,0,200,200,S44,2
2015-01-01 00:00:33.618000,10.0.0.88,128,10.0.1.15,60,0,200,200,S27,4
2015-01-01 00:00:33.619000,10.0.0.88,128,10.0.1.15,60,0,200,200,S27,2
2015-01-01 00:00:33.620000,10.0.0.88,128,10.0.1.15,60,0,200,200,S14,4
2015-01-01 00:00:33.621000,10.0.0.88,128,10.0.1.15,60,0,200,200,S14,2
2015-01-01 00:00:33.622000,10.0.0.88,128,10.0.1.15,60,0,200,200,S24,2
2015-01-01 00:00:33.623000,10.0.0.88,128,10.0.1.15,60,0,200,200,S24,3
2015-01-01 00:00:33.624000,10.0.0.88,128,10.0.1.15,60,0,109,109,S25,4
2015-01-01 00:00:33.625000,10.0.0.88,128,10.0.1.15,60,0,109,109,S25,2
2015-01-01 00:00:33.626000,10.0.0.88,128,10.0.1.15,60,0,109,109,S16,3
2015-01-01 00:00:33.627000,10.0.0.88,128,10.0.1.15,60,0,109,109,S16,2
2015-01-01 00:00:33.628000,10.0.0.88,128,10.0.1.15,60,0,109,109,S50,3
2015-01-01 00:00:33.629000,10.0.0.88,128,10.0.1.15,60,0,109,109,S50,13
2015-01-01 00:00:33.630000,10.0.0.88,128,10.0.1.15,60,0,109,109,S55,2
2015-01-01 00:00:33.631000,10.0.0.88,128,10.0.1.15,60,0,109,109,S55,4
2015-01-01 00:00:33.632000,10.0.0.88,128,10.0.1.15,60,0,109,109,S56,5
2015-01-01 00:00:33.633000,10.0.0.88,128,10.0.1.15,60,0,109,109,S56,2
2015-01-01 00:00:33.634000,10.0.0.88,128,10.0.1.15,60,0,109,109,S2,2
2015-01-01 00:00:33.635000,10.0.0.88,128,10.0.1.15,60,0,109,109,S2,1
2015-01-01 00:00:34.636000,10.0.4.71,371,10.0.5.37,60,0,200,200,S44,1
2015-01-01 00:00:34.637000,10.0.4.71,371,10.0.5.37,60,0,200,200,S44,5
2015-01-01 00:00:34.638000,10.0.4.71,371,10.0.5.37,60,0,200,200,S45,2
2015-01-01 00:00:34.639000,10.0.4.71,371,10.0.5.37,60,0,200,200,S45,3
2015-01-01 00:00:34.640000,10.0.4.71,371,10.0.5.37,60,0,200,200,S46,3
2015-01-01 00:00:34.641000,10.0.4.71,371,10.0.5.37,60,0,200,200,S46,2
2015-01-01 00:00:34.642000,10.0.4.71,371,10.0.5.37,60,0,200,200,S20,3
2015-01-01 00:00:34.643000,10.0.4.71,371,10.0.5.37,60,0,200,200,S20,2
2015-01-01 00:00:34.644000,10.0.4.71,371,10.0.5.37,60,0,200,200,S19,4
2015-01-01 00:00:34.645000,10.0.4.71,371,10.0.5.37,60,0,200,200,S19,3
2015-01-01 00:00:34.646000,10.0.4.71,371,10.0.5.37,60,0,200,200,S51,6
2015-01-01 00:00:34.647000,10.0.4.71,371,10.0.5.37,60,0,200,200,S51,16
2015-01-01 00:00:34.648000,10.0.4.71,371,10.0.5.37,60,0,200,200,S53,9
2015-01-01 00:00:34.649000,10.0.4.71,371,10.0.5.37,60,0,200,200,S53,11
2015-01-01 00:00:34.650000,10.0.4.71,371,10.0.5.37,60,0,200,200,S54,3
2015-01-01 00:00:34.651000,10.0.4.71,371,10.0.5.37,60,0,200,200,S54,2
2015-01-01 00:00:34.652000,10.0.4.71,371,10.0.5.37,60,0,200,200,S52,11
2015-01-01 00:00:34.653000,10.0.4.71,371,10.0.5.37,60,0,200,200,S52,2
2015-01-01 00:00:34.654000,10.0.4.71,371,10.0.5.37,60,0,200,200,S3,3
2015-01-01 00:00:34.655000,10.0.4.71,371,10.0.5.37,60,0,200,200,S3,1
2015-01-01 00:00:35.656000,10.0.4.88,388,10.0.5.22,60,0,200,200,S44,1
2015-01-01 00:00:35.657000,10.0.4.88,388,10.0.5.22,60,0,200,200,S44,5
2015-01-01 00:00:35.658000,10.0.4.88,388,10.0.5.22,60,0,200,200,S45,2
2015-01-01 00:00:35.659000,10.0.4.88,388,10.0.5.22,60,0,200,200,S45,3
2015-01-01 00:00:35.660000,10.0.4.88,388,10.0.5.22,60,0,200,200,S46,3
2015-01-01 00:00:35.661000,10.0.4.88,388,10.0.5.22,60,0,200,200,S46,2
2015-01-01 00:00:35.662000,10.0.4.88,388,10.0.5.22,60,0,200,200,S20,3
2015-01-01 00:00:35.663000,10.0.4.88,388,10.0.5.22,60,0,200,200,S20,2
2015-01-01 00:00:35.664000,10.0.4.88,388,10.0.5.22,60,0,200,200,S19,4
2015-01-01 00:00:35.665000,10.0.4.88,388,10.0.5.22,60,0,200,200,S19,3
2015-01-01 00:00:35.666000,10.0.4.88,388,10.0.5.22,60,0,200,200,S51,6
2015-01-01 00:00:35.667000,10.0.4.88,388,10.0.5.22,60,0,200,200,S51,16
2015-01-01 00:00:35.668000,10.0.4.88,388,10.0.5.22,60,0,200,200,S53,9
2015-01-01 00:00:35.669000,10.0.4.88,388,10.0.5.22,60,0,200,200,S53,11
2015-01-01 00:00:35.670000,10.0.4.88,388,10.0.5.22,60,0,200,200,S54,3
2015-01-01 00:00:35.671000,10.0.4.88,388,10.0.5.22,60,0,200,200,S54,2
2015-01-01 00:00:35.672000,10.0.4.88,388,10.0.5.22,60,0,200,200,S52,11
2015-01-01 00:00:35.673000,10.0.4.88,388,10.0.5.22,60,0,200,200,S52,2
2015-01-01 00:00:35.674000,10.0.4.88,388,10.0.5.22,60,0,200,200,S3,3
2015-01-01 00:00:35.675000,10.0.4.88,388,10.0.5.22,60,0,200,200,S3,1
2015-01-01 00:00:36.676000,10.0.4.50,350,10.0.5.150,70,0,200,200,S44,1
2015-01-01 00:00:36.677000,10.0.4.50,350,10.0.5.150,70,0,200,200,S44,5
2015-01-01 00:00:36.678000,10.0.4.50,350,10.0.5.150,70,0,200,200,S45,2
2015-01-01 00:00:36.679000,10.0.4.50,350,10.0.5.150,70,0,200,200,S45,3
2015-01-01 00:00:36.680000,10.0.4.50,350,10.0.5.150,70,0,200,200,S46,3
2015-01-01 00:00:36.681000,10.0.4.50,350,10.0.5.150,70,0,200,200,S46,2
2015-01-01 00:00:36.682000,10.0.4.50,350,10.0.5.150,70,0,200,200,S20,3
2015-01-01 00:00:36.683000,10.0.4.50,350,10.0.5.150,70,0,200,200,S20,2
2015-01-01 00:00:36.684000,10.0.4.50,350,10.0.5.150,70,0,150,150,S19,4
2015-01-01 00:00:36.685000,10.0.4.50,350,10.0.5.150,70,0,150,150,S19,3
2015-01-01 00:00:36.686000,10.0.4.50,350,10.0.5.150,70,0,150,150,S51,6
2015-01-01 00:00:36.687000,10.0.4.50,350,10.0.5.150,70,0,150,150,S51,16
2015-01-01 00:00:36.688000,10.0.4.50,350,10.0.5.150,70,0,150,150,S53,9
2015-01-01 00:00:36.689000,10.0.4.50,350,10.0.5.150,70,0,150,150,S53,11
2015-01-01 00:00:36.690000,10.0.4.50,350,10.0.5.150,70,0,150,150,S54,3
2015-01-01 00:00:36.691000,10.0.4.50,350,10.0.5.150,70,0,150,150,S54,2
2015-01-01 00:00:36.692000,10.0.4.50,350,10.0.5.150,70,0,150,150,S52,11
2015-01-01 00:00:36.693000,10.0.4.50,350,10.0.5.150,70,0,150,150,S52,2
2015-01-01 00:00:36.694000,10.0.4.50,350,10.0.5.150,70,0,150,150,S3,3
2015-01-01 00:00:36.695000,10.0.4.50,350,10.0.5.150,70,0,150,150,S3,1
2015-01-01 00:00:37.696000,10.0.4.18,318,10.0.5.66,80,0,200,200,S44,1
2015-01-01 00:00:37.697000,10.0.4.18,318,10.0.5.66,80,0,200,200,S44,5
2015-01-01 00:00:37.698000,10.0.4.18,318,10.0.5.66,80,0,200,200,S45,2
2015-01-01 00:00:37.699000,10.0.4.18,318,10.0.5.66,80,0,200,200,S45,3
2015-01-01 00:00:37.700000,10.0.4.18,318,10.0.5.66,80,0,200,200,S46,3
2015-01-01 00:00:37.701000,10.0.4.18,318,10.0.5.66,80,0,200,200,S46,2
2015-01-01 00:00:37.702000,10.0.4.18,318,10.0.5.66,80,0,113,113,S20,3
2015-01-01 00:00:37.703000,10.0.4.18,318,10.0.5.66,80,0,113,113,S20,2
2015-01-01 00:00:37.704000,10.0.4.18,318,10.0.5.66,80,0,113,113,S19,4
2015-01-01 00:00:37.705000,10.0.4.18,318,10.0.5.66,80,0,113,113,S19,3
2015-01-01 00:00:37.706000,10.0.4.18,318,10.0.5.66,80,0,113,113,S51,6
2015-01-01 00:00:37.707000,10.0.4.18,318,10.0.5.66,80,0,113,113,S51,16
2015-01-01 00:00:37.708000,10.0.4.18,318,10.0.5.66,80,0,113,113,S53,9
2015-01-01 00:00:37.709000,10.0.4.18,318,10.0.5.66,80,0,113,113,S53,11
2015-01-01 00:00:37.710000,10.0.4.18,318,10.0.5.66,80,0,113,113,S54,3
2015-01-01 00:00:37.711000,10.0.4.18,318,10.0.5.66,80,0,113,113,S54,2
2015-01-01 00:00:37.712000,10.0.4.18,318,10.0.5.66,80,0,113,113,S52,11
2015-01-01 00:00:37.713000,10.0.4.18,318,10.0.5.66,80,0,113,113,S52,2
2015-01-01 00:00:37.714000,10.0.4.18,318,10.0.5.66,80,0,113,113,S3,3
2015-01-01 00:00:37.715000,10.0.4.18,318,10.0.5.66,80,0,113,113,S3,1
2015-01-01 00:00:38.716000,10.0.0.61,101,10.0.1.51,70,0,200,200,S44,1
2015-01-01 00:00:38.717000,10.0.0.61,101,10.0.1.51,70,0,200,200,S44,2
2015-01-01 00:00:38.718000,10.0.0.61,101,10.0.1.51,70,0,200,200,S27,4
2015-01-01 00:00:38.719000,10.0.0.61,101,10.0.1.51,70,0,200,200,S27,2
2015-01-01 00:00:38.720000,10.0.0.61,101,10.0.1.51,70,0,200,200,S14,4
2015-01-01 00:00:38.721000,10.0.0.61,101,10.0.1.51,70,0,200,200,S14,2
2015-01-01 00:00:38.722000,10.0.0.61,101,10.0.1.51,70,0,200,200,S24,2
2015-01-01 00:00:38.723000,10.0.0.61,101,10.0.1.51,70,0,200,200,S24,3
2015-01-01 00:00:38.724000,10.0.0.61,101,10.0.1.51,70,0,200,200,S25,4
2015-01-01 00:00:38.725000,10.0.0.61,101,10.0.1.51,70,0,200,200,S25,2
2015-01-01 00:00:38.726000,10.0.0.61,101,10.0.1.51,70,0,200,200,S16,3
2015-01-01 00:00:38.727000,10.0.0.61,101,10.0.1.51,70,0,200,200,S16,2
2015-01-01 00:00:38.728000,10.0.0.61,101,10.0.1.51,70,0,143,143,S50,3
2015-01-01 00:00:38.729000,10.0.0.61,101,10.0.1.51,70,0,143,143,S50,13
2015-01-01 00:00:38.730000,10.0.0.61,101,10.0.1.51,70,0,143,143,S55,2
2015-01-01 00:00:38.731000,10.0.0.61,101,10.0.1.51,70,0,143,143,S55,4
2015-01-01 00:00:38.732000,10.0.0.61,101,10.0.1.51,70,0,143,143,S56,5
2015-01-01 00:00:38.733000,10.0.0.61,101,10.0.1.51,70,0,143,143,S56,2
2015-01-01 00:00:38.734000,10.0.0.61,101,10.0.1.51,70,0,143,143,S2,2
2015-01-01 00:00:38.735000,10.0.0.61,101,10.0.1.51,70,0,143,143,S2,1
2015-01-01 00:00:39.736000,10.0.2.27,178,10.0.3.86,70,0,200,200,S45,1
2015-01-01 00:00:39.737000,10.0.2.27,178,10.0.3.86,70,0,200,200,S45,3
2015-01-01 00:00:39.738000,10.0.2.27,178,10.0.3.86,70,0,200,200,S46,3
2015-01-01 00:00:39.739000,10.0.2.27,178,10.0.3.86,70,0,200,200,S46,2
2015-01-01 00:00:39.740000,10.0.2.27,178,10.0.3.86,70,0,200,200,S20,3
2015-01-01 00:00:39.741000,10.0.2.27,178,10.0.3.86,70,0,200,200,S20,2
2015-01-01 00:00:39.742000,10.0.2.27,178,10.0.3.86,70,0,200,200,S19,4
2015-01-01 00:00:39.743000,10.0.2.27,178,10.0.3.86,70,0,200,200,S19,3
2015-01-01 00:00:39.744000,10.0.2.27,178,10.0.3.86,70,0,200,200,S51,6
2015-01-01 00:00:39.745000,10.0.2.27,178,10.0.3.86,70,0,200,200,S51,16
2015-01-01 00:00:39.746000,10.0.2.27,178,10.0.3.86,70,0,200,200,S53,9
2015-01-01 00:00:39.747000,10.0.2.27,178,10.0.3.86,70,0,200,200,S53,11
2015-01-01 00:00:39.748000,10.0.2.27,178,10.0.3.86,70,0,200,200,S54,3
2015-01-01 00:00:39.749000,10.0.2.27,178,10.0.3.86,70,0,200,200,S54,2
2015-01-01 00:00:39.750000,10.0.2.27,178,10.0.3.86,70,0,200,200,S52,11
2015-01-01 00:00:39.751000,10.0.2.27,178,10.0.3.86,70,0,200,200,S52,2
2015-01-01 00:00:39.752000,10.0.2.27,178,10.0.3.86,70,0,200,200,S3,3
2015-01-01 00:00:39.753000,10.0.2.27,178,10.0.3.86,70,0,200,200,S3,1
2015-01-01 00:00:40.754000,10.0.4.129,429,10.0.5.71,80,0,200,200,S44,1
2015-01-01 00:00:40.755000,10.0.4.129,429,10.0.5.71,80,0,200,200,S44,5
2015-01-01 00:00:40.756000,10.0.4.129,429,10.0.5.71,80,0,200,200,S45,2
2015-01-01 00:00:40.757000,10.0.4.129,429,10.0.5.71,80,0,200,200,S45,3
2015-01-01 00:00:40.758000,10.0.4.129,429,10.0.5.71,80,0,200,200,S46,3
2015-01-01 00:00:40.759000,10.0.4.129,429,10.0.5.71,80,0,200,200,S46,2
2015-01-01 00:00:40.760000,10.0.4.129,429,10.0.5.71,80,0,200,200,S20,3
2015-01-01 00:00:40.761000,10.0.4.129,429,10.0.5.71,80,0,200,200,S20,2
2015-01-01 00:00:40.762000,10.0.4.129,429,10.0.5.71,80,0,200,200,S19,4
2015-01-01 00:00:40.763000,10.0.4.129,429,10.0.5.71,80,0,200,200,S19,3
2015-01-01 00:00:40.764000,10.0.4.129,429,10.0.5.71,80,0,200,200,S51,6
2015-01-01 00:00:40.765000,10.0.4.129,429,10.0.5.71,80,0,200,200,S51,16
2015-01-01 00:00:40.766000,10.0.4.129,429,10.0.5.71,80,0,200,200,S53,9
2015-01-01 00:00:40.767000,10.0.4.129,429,10.0.5.71,80,0,200,200,S53,11
2015-01-01 00:00:40.768000,10.0.4.129,429,10.0.5.71,80,0,200,200,S54,3
2015-01-01 00:00:40.769000,10.0.4.129,429,10.0.5.71,80,0,200,200,S54,2
2015-01-01 00:00:40.770000,10.0.4.129,429,10.0.5.71,80,0,200,200,S52,11
2015-01-01 00:00:40.771000,10.0.4.129,429,10.0.5.71,80,0,200,200,S52,2
2015-01-01 00:00:40.772000,10.0.4.129,429,10.0.5.71,80,0,200,200,S3,3
2015-01-01 00:00:40.773000,10.0.4.129,429,10.0.5.71,80,0,200,200,S3,1
2015-01-01 00:00:41.774000,10.0.0.105,145,10.0.1.16,60,0,200,200,S44,1
2015-01-01 00:00:41.775000,10.0.0.105,145,10.0.1.16,60,0,200,200,S44,2
2015-01-01 00:00:41.776000,10.0.0.105,145,10.0.1.16,60,0,200,200,S27,4
2015-01-01 00:00:41.777000,10.0.0.105,145,10.0.1.16,60,0,200,200,S27,2
2015-01-01 00:00:41.778000,10.0.0.105,145,10.0.1.16,60,0,200,200,S14,4
2015-01-01 00:00:41.779000,10.0.0.105,145,10.0.1.16,60,0,200,200,S14,2
2015-01-01 00:00:41.780000,10.0.0.105,145,10.0.1.16,60,0,200,200,S24,2
2015-01-01 00:00:41.781000,10.0.0.105,145,10.0.1.16,60,0,200,200,S24,3
2015-01-01 00:00:41.782000,10.0.0.105,145,10.0.1.16,60,0,200,200,S25,4
2015-01-01 00:00:41.783000,10.0.0.105,145,10.0.1.16,60,0,200,200,S25,2
2015-01-01 00:00:41.784000,10.0.0.105,145,10.0.1.16,60,0,200,200,S16,3
2015-01-01 00:00:41.785000,10.0.0.105,145,10.0.1.16,60,0,200,200,S16,2
2015-01-01 00:00:41.786000,10.0.0.105,145,10.0.1.16,60,0,200,200,S50,3
2015-01-01 00:00:41.787000,10.0.0.105,145,10.0.1.16,60,0,200,200,S50,13
2015-01-01 00:00:41.788000,10.0.0.105,145,10.0.1.16,60,0,200,200,S55,2
2015-01-01 00:00:41.789000,10.0.0.105,145,10.0.1.16,60,0,200,200,S55,4
2015-01-01 00:00:41.790000,10.0.0.105,145,10.0.1.16,60,0,200,200,S56,5
2015-01-01 00:00:41.791000,10.0.0.105,145,10.0.1.16,60,0,200,200,S56,2
2015-01-01 00:00:41.792000,10.0.0.105,145,10.0.1.16,60,0,200,200,S2,2
2015-01-01 00:00:41.793000,10.0.0.105,145,10.0.1.16,60,0,200,200,S2,1
2015-01-01 00:00:42.794000,10.0.2.2,153,10.0.3.18,60,0,200,200,S45,1
2015-01-01 00:00:42.795000,10.0.2.2,153,10.0.3.18,60,0,200,200,S45,3
2015-01-01 00:00:42.796000,10.0.2.2,153,10.0.3.18,60,0,200,200,S46,3
2015-01-01 00:00:42.797000,10.0.2.2,153,10.0.3.18,60,0,200,200,S46,2
2015-01-01 00:00:42.798000,10.0.2.2,153,10.0.3.18,60,0,200,200,S20,3
2015-01-01 00:00:42.799000,10.0.2.2,153,10.0.3.18,60,0,200,200,S20,2
2015-01-01 00:00:42.800000,10.0.2.2,153,10.0.3.18,60,0,200,200,S19,4
2015-01-01 00:00:42.801000,10.0.2.2,153,10.0.3.18,60,0,200,200,S19,3
2015-01-01 00:00:42.802000,10.0.2.2,153,10.0.3.18,60,0,160,160,S51,6
2015-01-01 00:00:42.803000,10.0.2.2,153,10.0.3.18,60,0,160,160,S51,16
2015-01-01 00:00:42.804000,10.0.2.2,153,10.0.3.18,60,0,160,160,S53,9
2015-01-01 00:00:42.805000,10.0.2.2,153,10.0.3.18,60,0,160,160,S53,11
2015-01-01 00:00:42.806000,10.0.2.2,153,10.0.3.18,60,0,160,160,S54,3
2015-01-01 00:00:42.807000,10.0.2.2,153,10.0.3.18,60,0,160,160,S54,2
2015-01-01 00:00:42.808000,10.0.2.2,153,10.0.3.18,60,0,160,160,S52,11
2015-01-01 00:00:42.809000,10.0.2.2,153,10.0.3.18,60,0,160,160,S52,2
2015-01-01 00:00:42.810000,10.0.2.2,153,10.0.3.18,60,0,160,160,S3,3
2015-01-01 00:00:42.811000,10.0.2.2,153,10.0.3.18,60,0,160,160,S3,1
2015-01-01 00:00:43.812000,10.0.2.77,228,10.0.3.74,70,0,200,200,S45,1
2015-01-01 00:00:43.813000,10.0.2.77,228,10.0.3.74,70,0,200,200,S45,3
2015-01-01 00:00:43.814000,10.0.2.77,228,10.0.3.74,70,0,200,200,S46,3
2015-01-01 00:00:43.815000,10.0.2.77,228,10.0.3.74,70,0,200,200,S46,2
2015-01-01 00:00:43.816000,10.0.2.77,228,10.0.3.74,70,0,200,200,S20,3
2015-01-01 00:00:43.817000,10.0.2.77,228,10.0.3.74,70,0,200,200,S20,2
2015-01-01 00:00:43.818000,10.0.2.77,228,10.0.3.74,70,0,200,200,S19,4
2015-01-01 00:00:43.819000,10.0.2.77,228,10.0.3.74,70,0,200,200,S19,3
2015-01-01 00:00:43.820000,10.0.2.77,228,10.0.3.74,70,0,200,200,S51,6
2015-01-01 00:00:43.821000,10.0.2.77,228,10.0.3.74,70,0,200,200,S51,16
2015-01-01 00:00:43.822000,10.0.2.77,228,10.0.3.74,70,0,200,200,S53,9
2015-01-01 00:00:43.823000,10.0.2.77,228,10.0.3.74,70,0,200,200,S53,11
2015-01-01 00:00:43.824000,10.0.2.77,228,10.0.3.74,70,0,113,113,S54,3
2015-01-01 00:00:43.825000,10.0.2.77,228,10.0.3.74,70,0,113,113,S54,2
2015-01-01 00:00:43.826000,10.0.2.77,228,10.0.3.74,70,0,113,113,S52,11
2015-01-01 00:00:43.827000,10.0.2.77,228,10.0.3.74,70,0,113,113,S52,2
2015-01-01 00:00:43.828000,10.0.2.77,228,10.0.3.74,70,0,113,113,S3,3
2015-01-01 00:00:43.829000,10.0.2.77,228,10.0.3.74,70,0,113,113,S3,1
2015-01-01 00:00:44.830000,10.0.0.101,141,10.0.1.33,60,0,200,200,S44,1
2015-01-01 00:00:44.831000,10.0.0.101,141,10.0.1.33,60,0,200,200,S44,2
2015-01-01 00:00:44.832000,10.0.0.101,141,10.0.1.33,60,0,200,200,S27,4
2015-01-01 00:00:44.833000,10.0.0.101,141,10.0.1.33,60,0,200,200,S27,2
2015-01-01 00:00:44.834000,10.0.0.101,141,10.0.1.33,60,0,200,200,S14,4
2015-01-01 00:00:44.835000,10.0.0.101,141,10.0.1.33,60,0,200,200,S14,2
2015-01-01 00:00:44.836000,10.0.0.101,141,10.0.1.33,60,0,200,200,S24,2
2015-01-01 00:00:44.837000,10.0.0.101,141,10.0.1.33,60,0,200,200,S24,3
2015-01-01 00:00:44.838000,10.0.0.101,141,10.0.1.33,60,0,200,200,S25,4
2015-01-01 00:00:44.839000,10.0.0.101,141,10.0.1.33,60,0,200,200,S25,2
2015-01-01 00:00:44.840000,10.0.0.101,141,10.0.1.33,60,0,131,131,S16,3
2015-01-01 00:00:44.841000,10.0.0.101,141,10.0.1.33,60,0,131,131,S16,2
2015-01-01 00:00:44.842000,10.0.0.101,141,10.0.1.33,60,0,131,131,S50,3
2015-01-01 00:00:44.843000,10.0.0.101,141,10.0.1.33,60,0,131,131,S50,13
2015-01-01 00:00:44.844000,10.0.0.101,141,10.0.1.33,60,0,131,131,S55,2
2015-01-01 00:00:44.845000,10.0.0.101,141,10.0.1.33,60,0,131,131,S55,4
2015-01-01 00:00:44.846000,10.0.0.101,141,10.0.1.33,60,0,131,131,S56,5
2015-01-01 00:00:44.847000,10.0.0.101,141,10.0.1.33,60,0,131,131,S56,2
2015-01-01 00:00:44.848000,10.0.0.101,141,10.0.1.33,60,0,131,131,S2,2
2015-01-01 00:00:44.849000,10.0.0.101,141,10.0.1.33,60,0,131,131,S2,1
2015-01-01 00:00:45.850000,10.0.2.120,271,10.0.3.46,60,0,200,200,S45,1
2015-01-01 00:00:45.851000,10.0.2.120,271,10.0.3.46,60,0,200,200,S45,3
2015-01-01 00:00:45.852000,10.0.2.120,271,10.0.3.46,60,0,200,200,S46,3
2015-01-01 00:00:45.853000,10.0.2.120,271,10.0.3.46,60,0,200,200,S46,2
2015-01-01 00:00:45.854000,10.0.2.120,271,10.0.3.46,60,0,200,200,S20,3
2015-01-01 00:00:45.855000,10.0.2.120,271,10.0.3.46,60,0,200,200,S20,2
2015-01-01 00:00:45.856000,10.0.2.120,271,10.0.3.46,60,0,200,200,S19,4
2015-01-01 00:00:45.857000,10.0.2.120,271,10.0.3.46,60,0,200,200,S19,3
2015-01-01 00:00:45.858000,10.0.2.120,271,10.0.3.46,60,0,200,200,S51,6
2015-01-01 00:00:45.859000,10.0.2.120,271,10.0.3.46,60,0,200,200,S51,16
2015-01-01 00:00:45.860000,10.0.2.120,271,10.0.3.46,60,0,200,200,S53,9
2015-01-01 00:00:45.861000,10.0.2.120,271,10.0.3.46,60,0,200,200,S53,11
2015-01-01 00:00:45.862000,10.0.2.120,271,10.0.3.46,60,0,102,102,S54,3
2015-01-01 00:00:45.863000,10.0.2.120,271,10.0.3.46,60,0,102,102,S54,2
2015-01-01 00:00:45.864000,10.0.2.120,271,10.0.3.46,60,0,102,102,S52,11
2015-01-01 00:00:45.865000,10.0.2.120,271,10.0.3.46,60,0,102,102,S52,2
2015-01-01 00:00:45.866000,10.0.2.120,271,10.0.3.46,60,0,102,102,S3,3
2015-01-01 00:00:45.867000,10.0.2.120,271,10.0.3.46,60,0,102,102,S3,1
2015-01-01 00:00:46.868000,10.0.0.87,127,10.0.1.72,70,0,200,200,S44,1
2015-01-01 00:00:46.869000,10.0.0.87,127,10.0.1.72,70,0,200,200,S44,2
2015-01-01 00:00:46.870000,10.0.0.87,127,10.0.1.72,70,0,200,200,S27,4
2015-01-01 00:00:46.871000,10.0.0.87,127,10.0.1.72,70,0,200,200,S27,2
2015-01-01 00:00:46.872000,10.0.0.87,127,10.0.1.72,70,0,200,200,S14,4
2015-01-01 00:00:46.873000,10.0.0.87,127,10.0.1.72,70,0,200,200,S14,2
2015-01-01 00:00:46.874000,10.0.0.87,127,10.0.1.72,70,0,200,200,S24,2
2015-01-01 00:00:46.875000,10.0.0.87,127,10.0.1.72,70,0,200,200,S24,3
2015-01-01 00:00:46.876000,10.0.0.87,127,10.0.1.72,70,0,200,200,S25,4
2015-01-01 00:00:46.877000,10.0.0.87,127,10.0.1.72,70,0,200,200,S25,2
2015-01-01 00:00:46.878000,10.0.0.87,127,10.0.1.72,70,0,200,200,S16,3
2015-01-01 00:00:46.879000,10.0.0.87,127,10.0.1.72,70,0,200,200,S16,2
2015-01-01 00:00:46.880000,10.0.0.87,127,10.0.1.72,70,0,200,200,S50,3
2015-01-01 00:00:46.881000,10.0.0.87,127,10.0.1.72,70,0,200,200,S50,13
2015-01-01 00:00:46.882000,10.0.0.87,127,10.0.1.72,70,0,200,200,S55,2
2015-01-01 00:00:46.883000,10.0.0.87,127,10.0.1.72,70,0,200,200,S55,4
2015-01-01 00:00:46.884000,10.0.0.87,127,10.0.1.72,70,0,200,200,S56,5
2015-01-01 00:00:46.885000,10.0.0.87,127,10.0.1.72,70,0,200,200,S56,2
